filename	title	artist	place	date	caption	description	permalink	image_url
mz276mv9183_25664_8_PM.jpg	NeXT 1989	Douglas Menuez		1989-06	Canon executives in a meeting with NeXT executives shortly before the Japanese camera and office equipment manufacturer announced its plan to invest $100 million in NeXT for a 16.67 percent stake in the company.		https://purl.stanford.edu/mz276mv9183	https://stacks.stanford.edu/image/iiif/mz276mv9183/25664_8_PM/full/full/0/default.jpg
mz294gh7160_9012_15_PM.jpg	Adobe 1990 #1	Douglas Menuez		1990	Lisa Wehrer.		https://purl.stanford.edu/mz294gh7160	https://stacks.stanford.edu/image/iiif/mz294gh7160/9012_15_PM/full/full/0/default.jpg
mz927cv0675_16927_35_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988-08	Dan Putman, Adobe's senior vice president for new product development (foreground) and John Warnock, Adobe's chairman of the board and chief executive officer.		https://purl.stanford.edu/mz927cv0675	https://stacks.stanford.edu/image/iiif/mz927cv0675/16927_35_PM/full/full/0/default.jpg
nb359sk2662_02673_08A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Adobe engineers at work.		https://purl.stanford.edu/nb359sk2662	https://stacks.stanford.edu/image/iiif/nb359sk2662/02673_08A_PM/full/full/0/default.jpg
nb442js4269_090178_31A_PM.jpg	NeXT 1988	Douglas Menuez		1988-01	Software engineers Trey Matteson (on floor) and Chris Franklin (seated).		https://purl.stanford.edu/nb442js4269	https://stacks.stanford.edu/image/iiif/nb442js4269/090178_31A_PM/full/full/0/default.jpg
nb490wz7724_71_16_PM.jpg	IBM 11/97 Burlington	Douglas Menuez		1997-11	IBM employees don their clean room attire.		https://purl.stanford.edu/nb490wz7724	https://stacks.stanford.edu/image/iiif/nb490wz7724/71_16_PM/full/full/0/default.jpg
nb565zv2806_B-03942_24_PM.jpg	Farallon B	Douglas Menuez		1990-04-09	Mac Week.		https://purl.stanford.edu/nb565zv2806	https://stacks.stanford.edu/image/iiif/nb565zv2806/B-03942_24_PM/full/full/0/default.jpg
nc049zn5950_8856_29_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990	Apple Computer co-founder Steve Wozniak (left) and John Sculley (right), who joined Apple in 1983 as president and CEO.		https://purl.stanford.edu/nc049zn5950	https://stacks.stanford.edu/image/iiif/nc049zn5950/8856_29_PM/full/full/0/default.jpg
nc129rt3712_8855_20A_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990-10	John Sculley, Apple Chairman and CEO.		https://purl.stanford.edu/nc129rt3712	https://stacks.stanford.edu/image/iiif/nc129rt3712/8855_20A_PM/full/full/0/default.jpg
nd783jq0447_04160_26A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Minoru Tomijima (center) along with John Warnock (right) and an unidentified colleague.		https://purl.stanford.edu/nd783jq0447	https://stacks.stanford.edu/image/iiif/nd783jq0447/04160_26A_PM/full/full/0/default.jpg
nd849sq0105_8167_02_PM.jpg	Farallon B	Douglas Menuez		1986	Mark Vinsel, Farallon's network manager, installs networking equipment in Farallon's new Emeryville, California, headquarters.		https://purl.stanford.edu/nd849sq0105	https://stacks.stanford.edu/image/iiif/nd849sq0105/8167_02_PM/full/full/0/default.jpg
nf129vg1869_8090_12_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Debbie Kinsey of Adobe Systems.		https://purl.stanford.edu/nf129vg1869	https://stacks.stanford.edu/image/iiif/nf129vg1869/8090_12_PM/full/full/0/default.jpg
nf336qn1234_1004_05A_PM.jpg	NeXT, 1986-1987	Douglas Menuez		1986	NeXT founder Steve Jobs.		https://purl.stanford.edu/nf336qn1234	https://stacks.stanford.edu/image/iiif/nf336qn1234/1004_05A_PM/full/full/0/default.jpg
ng633rn5920_32405_09_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Adobe's design team outside Adobe's Mountain View, California, offices.		https://purl.stanford.edu/ng633rn5920	https://stacks.stanford.edu/image/iiif/ng633rn5920/32405_09_PM/full/full/0/default.jpg
ng846gd5678_9650_20_PM.jpg	Adobe 1991 #1	Douglas Menuez		1991	Japanese artist Susumu Endo in conversation with a colleague.		https://purl.stanford.edu/ng846gd5678	https://stacks.stanford.edu/image/iiif/ng846gd5678/9650_20_PM/full/full/0/default.jpg
nh252pd9298_63621_15_PM.jpg	Farallon 1990 July-Dec	Douglas Menuez		1990	Farallon founder Reese Jones.		https://purl.stanford.edu/nh252pd9298	https://stacks.stanford.edu/image/iiif/nh252pd9298/63621_15_PM/full/full/0/default.jpg
nh254hd5163_18_12_PM.jpg	Adobe 1994 Book 1	Douglas Menuez		1994	Adobe co-founder John Warnock.		https://purl.stanford.edu/nh254hd5163	https://stacks.stanford.edu/image/iiif/nh254hd5163/18_12_PM/full/full/0/default.jpg
nh739kj7414_43792_10_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996	Brook Byers, a Kleiner Perkins partner.		https://purl.stanford.edu/nh739kj7414	https://stacks.stanford.edu/image/iiif/nh739kj7414/43792_10_PM/full/full/0/default.jpg
nj241jb3260_9635_11A_PM.jpg	Adobe 1991 #1	Douglas Menuez		1991	Japanese artist Susumu Endo.		https://purl.stanford.edu/nj241jb3260	https://stacks.stanford.edu/image/iiif/nj241jb3260/9635_11A_PM/full/full/0/default.jpg
nj493dk1554_8842_28A_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990-10	Apple Computer co-founder Steve Wozniak (left) and John Sculley (right), who joined Apple in 1983 as president and CEO. In 1986, he was named chairman of Apple.		https://purl.stanford.edu/nj493dk1554	https://stacks.stanford.edu/image/iiif/nj493dk1554/8842_28A_PM/full/full/0/default.jpg
nj637sm8475_B-03942_4_PM.jpg	Farallon B	Douglas Menuez		1990-04-09	Mac Week.		https://purl.stanford.edu/nj637sm8475	https://stacks.stanford.edu/image/iiif/nj637sm8475/B-03942_4_PM/full/full/0/default.jpg
nj804ty5872_8945_27_PM.jpg	Adobe 1990 #1	Douglas Menuez		1990	Adobe co-founder John Warnock (far right) and colleagues.		https://purl.stanford.edu/nj804ty5872	https://stacks.stanford.edu/image/iiif/nj804ty5872/8945_27_PM/full/full/0/default.jpg
nj885kg8501_04_51_PM.jpg	NetObjects 1996	Douglas Menuez		1996	The co-founders of NetObjects (left to right): Clement Mok, Samir Arora and David Kleinberg, along with Vice President of Product Development Sal Arora (standing).		https://purl.stanford.edu/nj885kg8501	https://stacks.stanford.edu/image/iiif/nj885kg8501/04_51_PM/full/full/0/default.jpg
nk707fv3458_42342_4_PM.jpg	Adobe Color 1990	Douglas Menuez		1990	Adobe Illustrator packaging.		https://purl.stanford.edu/nk707fv3458	https://stacks.stanford.edu/image/iiif/nk707fv3458/42342_4_PM/full/full/0/default.jpg
nk935tn2281_31790_27A_PM.jpg	Next Software Developers Lunch	Douglas Menuez		1988-03-17	Steve Jobs (standing, far right) and members of the NeXT team.		https://purl.stanford.edu/nk935tn2281	https://stacks.stanford.edu/image/iiif/nk935tn2281/31790_27A_PM/full/full/0/default.jpg
nm266rp8282_27845_32_PM.jpg	Farallon A	Douglas Menuez		1986	Farallon engineers at work.		https://purl.stanford.edu/nm266rp8282	https://stacks.stanford.edu/image/iiif/nm266rp8282/27845_32_PM/full/full/0/default.jpg
nm392jm0533_8145_02A_PM.jpg	Adobe 1992 #1	Douglas Menuez		1992	The Adobe company picnic.		https://purl.stanford.edu/nm392jm0533	https://stacks.stanford.edu/image/iiif/nm392jm0533/8145_02A_PM/full/full/0/default.jpg
nn544vk7055_69_19A_PM.jpg	IBM 11/97 Burlington	Douglas Menuez		1997-11	Manager Stephen Luce in the copper plating area in IBM's Burlington, Vermont, facility.		https://purl.stanford.edu/nn544vk7055	https://stacks.stanford.edu/image/iiif/nn544vk7055/69_19A_PM/full/full/0/default.jpg
np138gf6369_23_29A_PM.jpg	IBM 11/97	Douglas Menuez		1997-11	Ronald Luijten, manager of IBM's High-Speed Switching Group.		https://purl.stanford.edu/np138gf6369	https://stacks.stanford.edu/image/iiif/np138gf6369/23_29A_PM/full/full/0/default.jpg
np462ht2825_8944_34_PM.jpg	Adobe Annual 1990	Douglas Menuez		1990-10	John Warnock, Adobe's chairman of the board and chief executive officer (in coat and tie) with an unidentified male.		https://purl.stanford.edu/np462ht2825	https://stacks.stanford.edu/image/iiif/np462ht2825/8944_34_PM/full/full/0/default.jpg
nq122dx3663_8862_04_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990	Apple Computer CEO John Sculley (left) with Apple co-founder Steve Wozniak.		https://purl.stanford.edu/nq122dx3663	https://stacks.stanford.edu/image/iiif/nq122dx3663/8862_04_PM/full/full/0/default.jpg
nq465nd9418_35_22_PM.jpg	IBM	Douglas Menuez		1986	IBM clean room employees.		https://purl.stanford.edu/nq465nd9418	https://stacks.stanford.edu/image/iiif/nq465nd9418/35_22_PM/full/full/0/default.jpg
nq850xq3590_70628_29A_PM.jpg	Newton 1993 #4	Douglas Menuez		1993-05	General Manager of Apple's Personal Interactive Electronics Division Gaston Bastiaens takes a call from Europe before giving a speech and Newton demonstration to the Apple Developer's Conference in San Jose, California.		https://purl.stanford.edu/nq850xq3590	https://stacks.stanford.edu/image/iiif/nq850xq3590/70628_29A_PM/full/full/0/default.jpg
nr473dr7360_8944_35_PM.jpg	Adobe Annual 1990	Douglas Menuez		1990-10	John Warnock, Adobe's chairman of the board and chief executive officer (in coat and tie) with an unidentified male.		https://purl.stanford.edu/nr473dr7360	https://stacks.stanford.edu/image/iiif/nr473dr7360/8944_35_PM/full/full/0/default.jpg
nr478nz6738_8685_33A_PM.jpg	Adobe 1990 #3	Douglas Menuez		1990	Pat Marriott, director of marketing for Adobe's Systems Products Division.		https://purl.stanford.edu/nr478nz6738	https://stacks.stanford.edu/image/iiif/nr478nz6738/8685_33A_PM/full/full/0/default.jpg
ns000zy6919_60_08_PM.jpg	IBM 11/97 Burlington	Douglas Menuez		1997-11	An IBM clean room employee.		https://purl.stanford.edu/ns000zy6919	https://stacks.stanford.edu/image/iiif/ns000zy6919/60_08_PM/full/full/0/default.jpg
nt738pm5019_82365_3_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08-02	Newton team members let loose at a Boston nightclub following Newton's product introduction earlier in the day.		https://purl.stanford.edu/nt738pm5019	https://stacks.stanford.edu/image/iiif/nt738pm5019/82365_3_PM/full/full/0/default.jpg
nv135xb0661_NY38_04_PM.jpg	IBM Fishkill	Douglas Menuez		1986	IBM researcher Daniel Edelstein (left) in conversation with a colleague.		https://purl.stanford.edu/nv135xb0661	https://stacks.stanford.edu/image/iiif/nv135xb0661/NY38_04_PM/full/full/0/default.jpg
nv832hz4821_8253_25A_PM.jpg	Farallon 1990 Jan.-June	Douglas Menuez		1990	A Farallon engineer and his son at the office.		https://purl.stanford.edu/nv832hz4821	https://stacks.stanford.edu/image/iiif/nv832hz4821/8253_25A_PM/full/full/0/default.jpg
nv886gj8500_43829_01_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996	Kleiner Perkins Affiliated Partner William Hearst.		https://purl.stanford.edu/nv886gj8500	https://stacks.stanford.edu/image/iiif/nv886gj8500/43829_01_PM/full/full/0/default.jpg
nx053cq1784_08248_32_PM.jpg	Kleiner Perkins 1992	Douglas Menuez		1992	Sun Microsystems co-founder Scott McNealy and colleagues.		https://purl.stanford.edu/nx053cq1784	https://stacks.stanford.edu/image/iiif/nx053cq1784/08248_32_PM/full/full/0/default.jpg
nx457kg0439_63514_32_PM.jpg	Adobe Annual 1990-2	Douglas Menuez		1990-11	Luanne Seymour Cohen, a member of Adobe's creative team.		https://purl.stanford.edu/nx457kg0439	https://stacks.stanford.edu/image/iiif/nx457kg0439/63514_32_PM/full/full/0/default.jpg
nx492hc3258_NY41_20A_PM.jpg	IBM Fishkill	Douglas Menuez		1986	IBM researcher Daniel Edelstein (left) in conversation with a colleague.		https://purl.stanford.edu/nx492hc3258	https://stacks.stanford.edu/image/iiif/nx492hc3258/NY41_20A_PM/full/full/0/default.jpg
nx631qh4509_9032_31_PM.jpg	Adobe Annual 1990	Douglas Menuez		1990-11	Lisa Wehrer, Adobe's international production manager, delivers Adobe application products to members of the Adobe Type Advisory Board in Tokyo.		https://purl.stanford.edu/nx631qh4509	https://stacks.stanford.edu/image/iiif/nx631qh4509/9032_31_PM/full/full/0/default.jpg
nx669bp2821_08983_15_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Adobe added Kanji printer products in 1988, making PostScript the first truly international standard for computer printing.		https://purl.stanford.edu/nx669bp2821	https://stacks.stanford.edu/image/iiif/nx669bp2821/08983_15_PM/full/full/0/default.jpg
ny256xs7589_73029_11_PM.jpg	Adobe 1991	Douglas Menuez		1991	An Adobe employee dressed up for Halloween.		https://purl.stanford.edu/ny256xs7589	https://stacks.stanford.edu/image/iiif/ny256xs7589/73029_11_PM/full/full/0/default.jpg
nz213vy2432_46597_10_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996-09	Clinton dinner.		https://purl.stanford.edu/nz213vy2432	https://stacks.stanford.edu/image/iiif/nz213vy2432/46597_10_PM/full/full/0/default.jpg
nz463mh8611_0675_33A_PM.jpg	NeXT, 1986-1987	Douglas Menuez		1986	Dan'l Lewin, NeXT's vice-president of sales and marketing and one of the five co-founders of the company, with Susan Kare, NeXT creative director, in the background.		https://purl.stanford.edu/nz463mh8611	https://stacks.stanford.edu/image/iiif/nz463mh8611/0675_33A_PM/full/full/0/default.jpg
nz608jc4085_46598_16_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996-09	Clinton dinner.		https://purl.stanford.edu/nz608jc4085	https://stacks.stanford.edu/image/iiif/nz608jc4085/46598_16_PM/full/full/0/default.jpg
nz958gx1241_024570_30A_PM.jpg	NeXT, 1986-1987	Douglas Menuez		1986	NeXT founder Steve Jobs.		https://purl.stanford.edu/nz958gx1241	https://stacks.stanford.edu/image/iiif/nz958gx1241/024570_30A_PM/full/full/0/default.jpg
pc528yv7560_8849_4_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990-10	Steve Wozniak, Apple co-founder, on the day that Apple unveiled its long-awaited, low-cost Macintosh computers.		https://purl.stanford.edu/pc528yv7560	https://stacks.stanford.edu/image/iiif/pc528yv7560/8849_4_PM/full/full/0/default.jpg
pd260xx8255_23918_08_PM.jpg	Farallon 1989 Jan.-Nov	Douglas Menuez		1989	Tom Rielly, Farallon's director of marketing (center), in a discussion with colleagues.		https://purl.stanford.edu/pd260xx8255	https://stacks.stanford.edu/image/iiif/pd260xx8255/23918_08_PM/full/full/0/default.jpg
pd943kn5663_64298_35A_PM.jpg	Newton 1993 #2	Douglas Menuez		1993-03	Gaston Bastiaens, general manager of Apple's Personal Interactive Electronics Division at the podium and Michael Witlin, Newton event producer.		https://purl.stanford.edu/pd943kn5663	https://stacks.stanford.edu/image/iiif/pd943kn5663/64298_35A_PM/full/full/0/default.jpg
pf631jc8972_08984_23_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Members of Adobe's Creative Department, including Russell Brown, Don Craig, Elise Dorsey and Laurie Szujewska, take part in a packaging review for the Adobe Collector's Edition.		https://purl.stanford.edu/pf631jc8972	https://stacks.stanford.edu/image/iiif/pf631jc8972/08984_23_PM/full/full/0/default.jpg
pg055xs9870_74006_20_PM.jpg	Kleiner Perkins 1991	Douglas Menuez		1991-12	Kevin Compton of Kleiner Perkins (left) and an unidentified female colleague.		https://purl.stanford.edu/pg055xs9870	https://stacks.stanford.edu/image/iiif/pg055xs9870/74006_20_PM/full/full/0/default.jpg
pg425sd8275_82335_24A_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08	Newton's lead software engineer Steve Capps with Apple Chairman John Sculley in the background in Boston for the introduction of Newton at the Boston Symphony Hall.		https://purl.stanford.edu/pg425sd8275	https://stacks.stanford.edu/image/iiif/pg425sd8275/82335_24A_PM/full/full/0/default.jpg
pg847kr0836_16844_36A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Jennifer Saffo, director of marketing for Adobe's Application Products Division (seated at right), along with Brenda Hansen, PR manager (seated at center), and unidentified male colleagues.		https://purl.stanford.edu/pg847kr0836	https://stacks.stanford.edu/image/iiif/pg847kr0836/16844_36A_PM/full/full/0/default.jpg
ph127jy9501_8073_06_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Steven Guttman, Adobe's product marketing manager for Photoshop.		https://purl.stanford.edu/ph127jy9501	https://stacks.stanford.edu/image/iiif/ph127jy9501/8073_06_PM/full/full/0/default.jpg
ph494pb8840_71124_19A_PM.jpg	Adobe 1991 #1	Douglas Menuez		1991	Adobe Creative Director Russell Brown.		https://purl.stanford.edu/ph494pb8840	https://stacks.stanford.edu/image/iiif/ph494pb8840/71124_19A_PM/full/full/0/default.jpg
pj116tz6918_73029_44_PM.jpg	Adobe 1991 #2	Douglas Menuez		1991-10	Employees at Adobe's Halloween party.		https://purl.stanford.edu/pj116tz6918	https://stacks.stanford.edu/image/iiif/pj116tz6918/73029_44_PM/full/full/0/default.jpg
pj986kx6362_14_13A_PM.jpg	IBM 11/97	Douglas Menuez		1997-11	Peter Vettiger (left), manager of IBM's Micro- and Nanomechanics Group, and Gerd Binning (right), a 1986 Nobel Laureate in Physics.		https://purl.stanford.edu/pj986kx6362	https://stacks.stanford.edu/image/iiif/pj986kx6362/14_13A_PM/full/full/0/default.jpg
pk307nm7252_31525_02_PM.jpg	Farallon 1989 Jan.-Nov	Douglas Menuez		1989	A demonstration of Farallon's MacRecorder.		https://purl.stanford.edu/pk307nm7252	https://stacks.stanford.edu/image/iiif/pk307nm7252/31525_02_PM/full/full/0/default.jpg
pk447md0394_64286_44_PM.jpg	Newton 1993 #2	Douglas Menuez		1993-03	Newton marketing team members Nazila Alasti (left) and Michael Tchao.		https://purl.stanford.edu/pk447md0394	https://stacks.stanford.edu/image/iiif/pk447md0394/64286_44_PM/full/full/0/default.jpg
pk961xz5393_46614_3A_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996-09	Clinton dinner.		https://purl.stanford.edu/pk961xz5393	https://stacks.stanford.edu/image/iiif/pk961xz5393/46614_3A_PM/full/full/0/default.jpg
pm166nk7315_15801_4A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988-08	Russell Brown, Adobe creative director, in conversation with a colleague.		https://purl.stanford.edu/pm166nk7315	https://stacks.stanford.edu/image/iiif/pm166nk7315/15801_4A_PM/full/full/0/default.jpg
pm204xb1803_8949_08_PM.jpg	Adobe 1990 #1	Douglas Menuez		1990	Adobe co-founder John Warnock (left).		https://purl.stanford.edu/pm204xb1803	https://stacks.stanford.edu/image/iiif/pm204xb1803/8949_08_PM/full/full/0/default.jpg
pm273rx0251_9046_05_PM.jpg	Adobe Annual 1990-2	Douglas Menuez		1990	Adobe co-founder Chuck Geschke at the podium.		https://purl.stanford.edu/pm273rx0251	https://stacks.stanford.edu/image/iiif/pm273rx0251/9046_05_PM/full/full/0/default.jpg
pm291kj2797_63478_31_PM.jpg	Adobe Annual 1990-2	Douglas Menuez		1990	Chuck Geschke, Adobe co-founder.		https://purl.stanford.edu/pm291kj2797	https://stacks.stanford.edu/image/iiif/pm291kj2797/63478_31_PM/full/full/0/default.jpg
pm462qk4136_62587_27_PM.jpg	Newton 1992 #4	Douglas Menuez		1992-12	Newton Product Marketing Manager Michael Tchao was the first marketing person to join the Newton project, in 1990 when he was 26-years-old.		https://purl.stanford.edu/pm462qk4136	https://stacks.stanford.edu/image/iiif/pm462qk4136/62587_27_PM/full/full/0/default.jpg
pm661hc2726_9032_33_PM.jpg	Adobe Annual 1990	Douglas Menuez		1990-11	Lisa Wehrer, Adobe's international production manager, delivers Adobe application products to members of the Adobe Type Advisory Board in Tokyo.		https://purl.stanford.edu/pm661hc2726	https://stacks.stanford.edu/image/iiif/pm661hc2726/9032_33_PM/full/full/0/default.jpg
pn345gn4052_8851_11_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990-10	John Sculley, Apple Chairman and CEO.		https://purl.stanford.edu/pn345gn4052	https://stacks.stanford.edu/image/iiif/pn345gn4052/8851_11_PM/full/full/0/default.jpg
pn451tj4927_8853_22_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990-10	Michael Spindler, COO of Apple, who replaced John Sculley as CEO in June 1993.		https://purl.stanford.edu/pn451tj4927	https://stacks.stanford.edu/image/iiif/pn451tj4927/8853_22_PM/full/full/0/default.jpg
pn940rk9146_8142_15A_PM.jpg	Adobe 1992 #1	Douglas Menuez		1992	Adobe's company picnic.		https://purl.stanford.edu/pn940rk9146	https://stacks.stanford.edu/image/iiif/pn940rk9146/8142_15A_PM/full/full/0/default.jpg
pp618ms2533_26786_35_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Adobe Creative Director Russell Brown.		https://purl.stanford.edu/pp618ms2533	https://stacks.stanford.edu/image/iiif/pp618ms2533/26786_35_PM/full/full/0/default.jpg
pp916hz5624_25664_7_PM.jpg	NeXT 1989	Douglas Menuez		1989-06	Canon executives in a meeting with NeXT executives shortly before the Japanese camera and office equipment manufacturer announced its plan to invest $100 million in NeXT for a 16.67 percent stake in the company.		https://purl.stanford.edu/pp916hz5624	https://stacks.stanford.edu/image/iiif/pp916hz5624/25664_7_PM/full/full/0/default.jpg
pq149th7882_8685_05A_PM.jpg	Adobe 1990 #3	Douglas Menuez		1990	Pat Marriott, director of marketing for Adobe's Systems Products Division.		https://purl.stanford.edu/pq149th7882	https://stacks.stanford.edu/image/iiif/pq149th7882/8685_05A_PM/full/full/0/default.jpg
pq663fp1843_9034_34_PM.jpg	Adobe Annual 1990	Douglas Menuez		1990-11	Takenobu Igarashi, an internationally known designer, who was one of four distinguished Japanese designers and typographers who served on Adobe's Japanese Type Advisory Board in 1990.		https://purl.stanford.edu/pq663fp1843	https://stacks.stanford.edu/image/iiif/pq663fp1843/9034_34_PM/full/full/0/default.jpg
pr017df3980_8855_9A_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990-10	A presentation during the unveiling of Apple's long-awaited, low-cost Macintosh computers.		https://purl.stanford.edu/pr017df3980	https://stacks.stanford.edu/image/iiif/pr017df3980/8855_9A_PM/full/full/0/default.jpg
pr418qf0598_82374_12_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08-02	An elated group of Newton veterans gathered with Apple Chairman John Sculley to pose for the media on stage just after the long-awaited Newton introduction at Boston Symphony Hall.		https://purl.stanford.edu/pr418qf0598	https://stacks.stanford.edu/image/iiif/pr418qf0598/82374_12_PM/full/full/0/default.jpg
pt383sq5618_88195_17_PM.jpg	Sun 1992	Douglas Menuez		1992	Scott McNealy, Sun co-founder.		https://purl.stanford.edu/pt383sq5618	https://stacks.stanford.edu/image/iiif/pt383sq5618/88195_17_PM/full/full/0/default.jpg
pt750bn6101_11578_23_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Adobe co-founder Chuck Geschke.		https://purl.stanford.edu/pt750bn6101	https://stacks.stanford.edu/image/iiif/pt750bn6101/11578_23_PM/full/full/0/default.jpg
pv468zh6644_8684_12_PM.jpg	Adobe 1990 #3	Douglas Menuez		1990	Dave Pratt, Adobe's vice president and general manager of the Application Products Division.		https://purl.stanford.edu/pv468zh6644	https://stacks.stanford.edu/image/iiif/pv468zh6644/8684_12_PM/full/full/0/default.jpg
pv509dz4807_06_25A_PM.jpg	IBM 11/97	Douglas Menuez		1997-11	Gerd Binnig, a 1986 Nobel Laureate in Physics.		https://purl.stanford.edu/pv509dz4807	https://stacks.stanford.edu/image/iiif/pv509dz4807/06_25A_PM/full/full/0/default.jpg
pv696kn4355_NY36_23A_PM.jpg	IBM	Douglas Menuez		1986	IBM Research Manager Lisa Su.		https://purl.stanford.edu/pv696kn4355	https://stacks.stanford.edu/image/iiif/pv696kn4355/NY36_23A_PM/full/full/0/default.jpg
pv959yh2871_01_15_PM.jpg	Adobe 1991 #1	Douglas Menuez		1991	Adobe Creative Director Russell Brown (left) and a colleague.		https://purl.stanford.edu/pv959yh2871	https://stacks.stanford.edu/image/iiif/pv959yh2871/01_15_PM/full/full/0/default.jpg
pv996bt8966_8946_01_PM.jpg	Adobe 1990 #1	Douglas Menuez		1990	Adobe co-founder John Warnock (right) and a colleague.		https://purl.stanford.edu/pv996bt8966	https://stacks.stanford.edu/image/iiif/pv996bt8966/8946_01_PM/full/full/0/default.jpg
pw015zb0376_B-03931_26A_PM.jpg	Farallon B	Douglas Menuez		1990-04-09	Mac Week.		https://purl.stanford.edu/pw015zb0376	https://stacks.stanford.edu/image/iiif/pw015zb0376/B-03931_26A_PM/full/full/0/default.jpg
pw079xn1112_46598_17_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996-09	Clinton dinner.		https://purl.stanford.edu/pw079xn1112	https://stacks.stanford.edu/image/iiif/pw079xn1112/46598_17_PM/full/full/0/default.jpg
pw541pw3586_81810_11A_PM.jpg	Adobe 1992 #1	Douglas Menuez		1992	Outside Adobe's offices in Mountain View, California.		https://purl.stanford.edu/pw541pw3586	https://stacks.stanford.edu/image/iiif/pw541pw3586/81810_11A_PM/full/full/0/default.jpg
pw821pt8013_NY44_01_PM.jpg	IBM Fishkill	Douglas Menuez		1986	IBM researcher Daniel Edelstein (right) and a colleague.		https://purl.stanford.edu/pw821pt8013	https://stacks.stanford.edu/image/iiif/pw821pt8013/NY44_01_PM/full/full/0/default.jpg
px542yw4113_27848_26A_PM.jpg	Farallon A	Douglas Menuez		1986	Eric Nielsen, Farallon Computing's international sales manager.		https://purl.stanford.edu/px542yw4113	https://stacks.stanford.edu/image/iiif/px542yw4113/27848_26A_PM/full/full/0/default.jpg
px794vv8359_8098_10_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Suzanne Doyle of Adobe Systems.		https://purl.stanford.edu/px794vv8359	https://stacks.stanford.edu/image/iiif/px794vv8359/8098_10_PM/full/full/0/default.jpg
py499wp8191_88248_31_PM.jpg	Sun 1992	Douglas Menuez		1992	Sun employees at an off-site retreat at the Sonoma Mission Inn in Sonoma, California.		https://purl.stanford.edu/py499wp8191	https://stacks.stanford.edu/image/iiif/py499wp8191/88248_31_PM/full/full/0/default.jpg
py539wj3489_82367_21A_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08-02	Newton team members let loose at a Boston nightclub following Newton's product introduction earlier in the day.		https://purl.stanford.edu/py539wj3489	https://stacks.stanford.edu/image/iiif/py539wj3489/82367_21A_PM/full/full/0/default.jpg
qb820nw9872_74022_23_PM.jpg	Kleiner Perkins 1991	Douglas Menuez		1991	Kleiner Perkins Partner Floyd Kvamme.		https://purl.stanford.edu/qb820nw9872	https://stacks.stanford.edu/image/iiif/qb820nw9872/74022_23_PM/full/full/0/default.jpg
qc100fh6250_88229_30_PM.jpg	Sun 1992	Douglas Menuez		1992-08	Venture capitalist John Doerr, an original Sun investor and a member of Sun's Board of Directors, during an August 1992 Board meeting.		https://purl.stanford.edu/qc100fh6250	https://stacks.stanford.edu/image/iiif/qc100fh6250/88229_30_PM/full/full/0/default.jpg
qc386qn4959_82347_28_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08	Steve Capps, Newton's lead software engineer, with Gaston Bastiaens, general manager of Apple's Personal Interactive Electronics Division, and Michael Tchao, product marketing manager, in the background.		https://purl.stanford.edu/qc386qn4959	https://stacks.stanford.edu/image/iiif/qc386qn4959/82347_28_PM/full/full/0/default.jpg
qc412vv1896_46563_23_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996-09	Clinton dinner.		https://purl.stanford.edu/qc412vv1896	https://stacks.stanford.edu/image/iiif/qc412vv1896/46563_23_PM/full/full/0/default.jpg
